,bullocks_200-249kg,bullocks_250-299kg,bullocks_300-349kg,bullocks_350-399kg,bullocks_400-449kg,bullocks_450-499kg,bullocks_500-549kg,bullocks_550kg+,heifers_200-249kg,heifers_250-299kg,heifers_300-349kg,heifers_350-399kg,heifers_400-449kg,target_cattle,feeding_stuffs,fertilisers,cereals,compound_feeding_stuffs_for_cattle_excluding_calves,compound_feeding_stuffs_for_pigs,compound_feeding_stuffs_for_poultry,npk_fertilisers,pk_fertilisers,electricity,motor_fuel,cattle,milk,other_goods_and_services,pigs,plant_protection_products,potatoes,poultry,seeds,sheep,straight_feeding_stuffs,straight_fertilisers,crop_output,vegetables,veterinary_expenses,cents_per_kg,eurgbp,eurusd,pbeefusdm,sunshine,rain,temp,petrol,diesel,brent_price,crude_price,all_items,food_and_non-alcoholic_beverages,ale_draught_bar_1_pint,best_back_rashers_per_kg,brandy_take_home_70cl_bottle,broccoli_per_kg,butter_per_lb,carrots_per_kg,cooked_ham_per_kg,diesel_per_ltr,ham_fillet_per_kg,irish_cheddar_per_kg,jam_per_lb,lamb_gigot_chops_per_kg,lamb_loin_chops_per_kg,lambs_liver_per_kg,marmalade_per_lb,mushrooms_per_kg,onions_per_kg,petrol_unleaded_per_ltr,pork_loin_chops_per_kg,pork_sausages_per_kg,pork_steak_per_kg,potatoes_10_kg,sherry_take_home_75cl_bottle,sirloin_steak_per_kg,stout_draught_bar_1_pint,tomatoes_per_kg,vodka_take_home_70cl_bottle,whiskey_take_home_70cl_bottle
2018-02-28,221.69,223.51,216.91,220.44,217.03,209.28,205.68,194.76,231.93,221.42,222.25,219.21,214.07,216.78307692307695,102.36,84.95,105.04,100.53,106.21,103.27,85.04,88.06,101.05,101.93,95.66,126.8,103.47,95.93,103.1,107.53,98.88,98.62,95.16,104.11,82.74,103.66,100.76,105.29,138.45749999999998,0.8859,1.2193,194.825,7.7,71.7,4.6,138.1,127.7,65.32,62.16,100.6,97.7,4.542,9.71,29.307,2.633,2.988,1.254,18.248,1.271,5.512,10.092,1.059,12.79,16.797,5.879,1.905,3.704,1.104,1.376,7.648,5.991,8.827,7.638,14.043,15.971,4.491,3.108,18.9,25.843
2018-03-31,217.66,212.78,208.17,216.89,218.53,213.44,208.64,195.9,218.23,220.82,217.9,222.83,219.73,214.7323076923077,102.89,85.48,105.04,100.44,106.21,105.82,85.6,87.73,101.05,101.8,97.17,116.56,103.58,96.27,104.02,85.8,98.36,97.46,109.67,105.78,83.3,100.17,101.38,105.29,138.9125,0.8788,1.2321,193.909090909091,10.1,53.6,5.2,137.0,126.5,66.02,62.87,100.9,98.0,4.543,9.752,29.922,2.773,3.01,1.267,18.087,1.261,5.453,9.932,1.057,12.79,17.522,5.918,1.991,3.856,1.076,1.364,7.559,5.93,9.026,7.638,14.043,14.32,4.492,3.077,19.059,23.789
2018-04-30,210.75,212.1,205.75,203.81,210.5,211.55,211.08,200.85,199.93,206.29,207.25,214.99,219.23,208.77538461538464,103.56,85.89,105.04,101.39,106.21,105.82,86.01,87.85,101.05,102.84,98.1,109.98,103.64,96.48,103.79,85.8,99.26,97.46,117.44,107.84,83.77,101.94,105.56,105.29,139.49200000000002,0.8768,1.2077,190.809523809524,13.3,78.1,9.7,137.6,127.1,72.11,66.33,100.7,97.4,4.55,9.467,28.903,2.804,3.003,1.261,18.254,1.271,5.541,10.034,1.044,12.79,17.381,5.881,2.044,3.6,1.023,1.379,7.635,5.839,8.96,7.638,14.043,14.97,4.5,3.022,19.14,24.78
2018-05-31,201.61,208.21,206.31,201.74,209.75,213.29,214.23,204.45,201.42,199.17,208.58,216.32,221.91,208.23000000000002,105.63,84.19,105.04,104.63,106.21,106.74,83.89,87.36,101.05,106.48,100.97,109.84,103.04,97.35,103.87,84.12,99.01,97.46,128.35,109.72,82.54,103.44,109.79,105.29,140.26749999999998,0.8787,1.169,188.0,15.1,52.7,13.3,141.0,131.0,76.98,69.89,101.3,97.7,4.555,9.739,30.925,2.787,2.997,1.31,17.435,1.311,5.552,9.846,1.147,12.79,18.552,5.812,2.134,3.81,1.042,1.413,8.209,6.046,8.448,7.638,14.043,15.0,4.506,3.052,19.09,25.087
2018-06-30,197.31,205.38,202.91,199.47,203.28,207.34,202.21,191.38,208.45,203.37,205.5,211.5,214.36,204.03538461538463,106.14,84.9,105.04,105.5,106.21,106.74,85.42,87.36,101.05,110.99,100.35,112.0,103.17,97.92,103.78,87.97,99.42,97.46,121.11,110.37,81.99,104.3,110.26,105.29,140.6925,0.8844,1.1683,185.547619047619,15.5,13.6,17.1,147.6,137.8,74.41,67.32,101.4,97.2,4.554,9.535,30.324,2.826,2.988,1.297,18.119,1.37,5.47,9.832,1.156,12.79,17.346,5.752,1.982,3.497,1.038,1.47,7.51,5.908,8.751,7.638,14.043,14.455,4.504,3.092,18.96,24.66
2018-07-31,176.02,169.52,181.64,176.67,171.63,188.46,184.72,173.64,172.97,190.44,193.37,188.43,199.52,182.07923076923075,106.84,85.23,105.04,105.63,108.87,106.94,85.67,87.59,101.99,110.76,93.3,111.34,103.2,97.71,104.26,225.32,99.3,97.46,105.38,110.89,82.49,127.8,109.76,105.29,140.012,0.8905,1.1691,182.863636363636,15.3,60.9,17.6,143.8,134.2,74.25,70.74,101.8,97.5,4.592,9.412,30.917,2.777,3.126,1.318,18.101,1.364,5.499,9.726,1.161,12.79,17.546,5.825,2.073,3.904,1.058,1.465,8.242,5.896,8.462,7.638,14.043,13.885,4.539,3.124,18.96,25.418
2018-08-31,152.14,176.08,169.33,170.51,178.79,183.26,193.98,186.76,159.28,175.83,177.06,185.72,198.35,177.46846153846153,108.77,86.79,150.36,108.05,109.79,107.21,87.32,88.92,107.09,110.18,88.03,113.05,103.38,95.5,104.26,123.29,99.07,97.46,102.67,115.99,84.1,128.28,109.18,105.29,137.2375,0.8947,1.1599,179.978260869565,10.1,57.1,15.7,144.9,135.8,72.53,67.85,102.1,97.4,4.636,9.451,31.014,2.732,3.04,1.325,18.236,1.359,5.517,9.894,1.178,12.79,16.981,5.792,1.972,3.684,1.068,1.465,7.515,6.005,8.776,7.638,14.043,15.253,4.589,3.191,18.91,25.212
2018-09-30,140.79,169.12,160.58,165.12,174.43,180.4,191.99,186.85,155.93,166.76,165.62,177.7,194.81,171.54615384615389,110.58,87.67,150.36,110.1,113.28,107.11,88.07,89.32,107.09,111.28,89.93,121.12,103.37,95.36,104.26,172.86,99.07,97.46,97.14,116.21,85.29,136.49,108.35,105.29,137.45499999999998,0.8907,1.1608,176.125,10.1,80.5,13.0,145.9,139.9,78.89,70.07,101.7,97.0,4.661,9.187,31.31,2.628,3.019,1.16,17.806,1.367,5.476,9.543,1.163,12.79,17.005,5.8,1.964,3.894,1.075,1.472,7.549,5.942,8.819,7.638,14.043,15.693,4.612,3.097,19.109,25.674
2018-10-31,173.46,174.0,165.38,172.72,179.41,184.63,188.34,185.11,193.48,175.68,172.18,180.92,193.07,179.87538461538466,112.09,88.12,150.36,110.82,117.26,108.51,88.46,89.8,101.75,115.77,89.27,115.77,103.4,97.31,104.26,201.51,99.43,99.47,95.75,118.45,85.91,141.21,107.82,105.29,139.932,0.8859,1.131,168.369565217391,9.2,48.0,10.5,147.9,141.9,81.03,70.76,101.6,97.4,4.666,9.331,31.524,2.826,3.043,1.314,18.27,1.406,5.473,9.77,1.181,12.79,17.178,5.857,1.965,3.795,1.091,1.492,7.726,6.007,8.583,7.638,14.043,14.444,4.618,3.148,19.27,23.793
2018-11-30,159.01,177.12,156.75,168.69,177.33,182.56,188.72,177.31,159.33,163.7,176.25,179.73,187.16,173.35846153846148,112.52,89.27,150.36,111.11,117.74,109.5,89.54,90.23,101.75,113.81,87.97,115.4,104.03,95.67,104.26,206.98,98.02,99.47,96.82,118.37,87.31,140.95,104.97,105.29,138.185,0.8868,1.1315,171.022727272727,7.6,90.4,8.4,146.9,138.9,64.75,56.6,101.1,97.2,4.673,9.474,28.245,2.541,3.064,1.184,18.095,1.406,5.633,9.934,1.167,12.79,17.996,5.891,1.854,3.352,1.126,1.483,7.613,5.889,8.756,7.638,14.043,15.337,4.623,3.133,19.115,22.869
2018-12-31,145.64,166.68,170.66,181.87,184.88,192.21,176.37,176.02,170.65,187.53,179.1,186.97,196.09,178.05153846153846,112.81,89.63,150.36,111.11,118.92,109.5,89.84,90.9,102.73,107.97,87.2,118.28,104.07,95.62,104.26,201.13,99.25,99.47,102.13,120.22,87.79,137.99,100.37,105.29,138.8,0.8987,1.1469,183.190476190476,5.1,156.6,8.8,136.9,131.9,57.36,48.68,101.1,97.1,4.676,9.198,26.237,2.679,3.052,1.224,18.102,1.365,5.449,9.737,1.13,12.79,17.3,5.914,1.911,3.776,1.126,1.427,7.514,5.876,8.877,7.638,14.043,14.766,4.626,3.167,18.178,21.578
2019-01-31,177.24,177.59,189.96,184.02,181.55,184.57,187.42,174.35,202.01,192.43,195.35,205.3,195.9,188.28384615384616,113.1,92.19,150.36,111.68,118.85,109.5,92.14,94.4,103.19,101.75,88.29,114.24,103.98,94.05,104.26,200.65,100.3,99.47,94.55,120.45,91.04,138.86,102.61,107.51,136.5275,0.8729,1.1444,185.95652173913,6.3,71.5,6.9,132.9,127.9,59.41,51.38,100.4,97.2,4.682,9.351,31.534,2.699,3.074,1.163,17.472,1.286,5.406,9.854,1.131,12.79,16.837,5.876,1.911,3.62,1.138,1.339,7.49,5.94,8.866,7.638,14.043,15.516,4.629,3.117,19.053,24.675
2019-02-28,190.28,190.26,196.25,201.57,197.74,192.77,194.8,181.52,205.2,203.97,217.34,216.0,205.9,199.50769230769234,112.67,92.68,150.36,111.17,118.92,108.52,92.91,94.59,103.19,103.03,88.48,114.18,103.72,94.41,104.26,200.65,99.95,99.47,96.95,120.04,91.12,138.86,102.61,107.51,137.525,0.8571,1.137,188.6,8.5,58.4,8.4,134.5,129.8,63.96,55.01,101.2,97.0,4.689,9.554,32.017,2.749,3.063,1.226,17.983,1.298,5.474,10.05,1.1,12.79,17.37,5.903,1.828,3.652,1.141,1.341,7.103,6.034,8.842,7.638,14.043,14.223,4.637,3.138,19.215,24.682
2019-03-31,181.48,183.98,196.51,197.71,200.03,204.21,196.29,184.59,199.52,199.77,209.08,210.73,208.69,197.89153846153846,112.58,92.25,150.36,111.06,118.92,108.52,92.03,94.31,104.04,105.68,88.47,112.89,103.88,96.37,103.22,200.36,100.07,108.64,96.1,119.47,91.07,138.7,102.36,107.51,140.125,0.8605,1.1217,194.357142857143,11.5,177.1,7.9,136.2,133.0,66.14,58.17,102.0,97.4,4.71,9.278,29.965,2.651,3.045,1.214,17.82,1.329,5.434,9.969,1.154,12.79,17.089,5.913,1.857,3.739,1.131,1.365,7.341,5.938,8.866,7.638,14.043,14.928,4.639,3.119,19.127,22.584
2019-04-30,205.24,193.92,197.61,200.43,205.11,206.58,199.48,187.89,184.43,192.16,199.4,207.29,211.22,199.28923076923078,112.39,91.86,150.36,111.14,117.53,108.74,92.0,93.59,106.28,107.88,89.15,109.7,103.89,104.2,103.24,199.47,99.36,108.64,105.31,119.51,90.07,140.16,106.16,107.51,152.632,0.8602,1.1215,208.295454545455,11.5,62.8,10.3,142.3,137.0,71.23,63.88,102.4,97.3,4.709,9.351,28.877,2.687,3.047,1.217,18.115,1.354,5.494,9.802,1.105,12.79,17.016,5.895,1.912,3.291,1.155,1.416,7.925,5.839,8.394,7.638,14.043,15.001,4.641,3.133,19.02,23.533
2019-05-31,172.31,193.12,197.02,197.1,203.08,207.61,197.0,188.62,193.73,201.17,205.51,209.86,214.76,198.53000000000003,111.21,91.09,150.36,109.86,117.53,106.21,91.35,93.5,106.28,110.7,94.28,110.23,104.2,115.22,103.93,200.22,100.42,108.64,109.96,119.21,88.98,141.82,109.79,107.51,166.79250000000002,0.8847,1.1167,200.326086956522,14.6,30.8,12.0,146.1,136.8,71.32,60.77,102.3,97.5,4.714,9.534,31.517,2.747,3.041,1.279,17.707,1.375,5.612,10.049,1.134,12.79,17.438,5.902,1.929,3.712,1.201,1.472,7.697,6.039,8.445,7.638,14.043,15.603,4.647,3.127,19.038,23.615
2019-06-30,191.36,186.3,203.57,200.36,196.45,199.04,193.99,181.69,186.51,200.13,207.7,213.25,209.78,197.7023076923077,111.05,90.85,150.36,109.13,117.53,107.8,91.27,93.65,106.28,108.49,92.53,110.13,104.31,119.91,103.93,199.25,100.19,108.64,109.93,119.24,88.44,141.77,110.08,107.51,173.0575,0.8953,1.1368,202.625,12.6,55.8,13.8,143.9,133.4,64.22,54.71,102.5,97.1,4.719,9.456,31.555,2.7,3.037,1.13,17.819,1.365,5.651,9.915,1.134,12.79,18.407,5.863,1.853,3.337,1.196,1.469,7.813,5.973,8.692,7.638,14.043,14.183,4.65,3.219,19.199,25.019
2019-07-31,181.58,173.25,191.28,184.43,185.13,186.66,187.79,171.1,193.57,187.54,191.75,192.55,195.31,186.30307692307693,110.69,90.81,150.36,108.6,117.53,107.8,91.32,93.7,106.28,106.37,86.91,107.02,104.3,119.89,103.86,127.85,100.42,108.64,99.7,118.72,88.23,129.51,110.22,107.51,173.05,0.9106,1.1074,204.652173913043,12.6,51.0,16.9,139.5,129.9,63.92,57.54,102.3,97.0,4.719,9.434,32.382,2.707,3.041,1.262,18.36,1.319,5.537,10.312,1.111,12.79,17.865,5.934,1.973,3.395,1.234,1.427,7.814,6.054,8.323,7.638,14.043,14.276,4.652,3.254,19.26,25.872
2019-08-31,170.96,182.13,179.54,171.12,175.7,173.55,177.34,171.52,187.41,177.69,182.15,186.49,190.0,178.89230769230772,110.21,90.53,108.98,108.01,117.53,107.9,91.14,93.81,106.28,106.22,84.5,105.1,104.06,118.53,103.86,80.82,100.54,108.64,95.07,116.62,87.74,104.83,110.66,107.51,171.725,0.9037,1.0989,204.227272727273,9.3,149.6,16.1,141.3,131.5,59.04,54.84,102.8,97.1,4.724,9.433,31.462,2.457,3.034,1.197,18.27,1.328,5.517,9.847,1.116,12.79,16.975,5.955,1.819,3.553,1.193,1.432,7.548,6.244,8.353,7.638,14.043,15.357,4.655,3.328,19.05,25.617
2019-09-30,200.62,177.85,171.55,179.37,172.83,174.06,175.77,171.06,192.68,173.07,175.02,180.93,184.55,179.18153846153848,108.93,90.09,108.98,106.64,116.61,108.64,90.61,93.72,106.28,106.7,84.73,106.17,104.15,120.52,103.86,149.72,100.78,108.64,91.92,109.43,87.37,116.47,110.07,107.51,175.19400000000002,0.8864,1.0898,205.619047619048,11.2,103.8,14.2,144.7,134.4,62.83,56.88,102.6,96.2,4.727,9.541,32.03,2.551,3.014,1.091,18.258,1.326,5.533,9.196,1.004,12.79,16.089,5.918,1.709,3.789,1.207,1.43,8.531,6.163,8.656,7.638,14.043,15.809,4.657,3.408,19.088,25.41
2019-10-31,166.88,171.78,172.68,181.24,173.43,175.25,171.11,165.07,188.54,185.71,172.68,176.21,178.97,175.34999999999997,107.9,89.94,108.98,105.14,116.61,108.03,90.4,93.55,105.98,109.66,86.97,107.39,104.19,123.98,103.86,140.55,100.89,107.3,91.23,107.29,87.32,114.92,110.13,107.51,178.645,0.8614,1.115,212.804347826087,9.2,98.3,10.2,143.9,133.7,59.71,54.01,102.3,96.3,4.725,9.553,32.461,2.522,3.018,1.111,18.285,1.351,5.583,9.774,1.0,12.79,17.603,5.898,1.845,3.763,1.201,1.449,8.112,6.219,8.689,7.638,14.043,15.668,4.653,3.421,19.387,23.674
2019-11-30,192.7,166.29,171.41,181.69,180.44,176.93,174.1,159.99,160.12,171.46,176.39,181.07,186.35,175.30307692307693,106.81,89.57,108.98,104.81,115.15,104.41,90.03,93.38,105.98,107.9,85.96,108.66,104.19,129.81,103.86,137.09,100.89,107.3,97.13,106.8,86.89,113.31,107.75,107.51,186.8925,0.8516,1.1015,258.333333333333,8.0,104.7,6.7,141.6,131.2,63.21,57.12,102.2,96.2,4.727,9.413,27.381,2.663,3.012,1.131,17.717,1.343,5.622,9.589,0.995,12.79,17.966,5.877,1.875,3.746,1.191,1.438,7.729,6.189,8.755,7.638,14.043,15.73,4.66,3.41,19.076,22.573
2019-12-31,194.96,197.57,193.45,192.89,183.76,185.42,185.87,171.74,195.91,177.17,184.25,191.95,196.12,188.54307692307688,106.67,88.38,108.98,104.63,115.15,104.11,88.98,92.91,105.98,108.42,88.25,113.1,104.25,131.6,103.86,137.25,100.49,107.3,102.54,107.03,85.34,111.71,103.88,107.51,189.81199999999998,0.8447,1.121,250.568181818182,6.3,117.1,6.8,141.7,131.4,67.31,59.86,102.4,96.2,4.732,9.382,26.713,2.834,3.015,1.143,18.512,1.354,5.586,9.726,0.986,12.79,17.107,5.884,1.726,3.7,1.229,1.448,8.137,6.248,8.966,7.638,14.043,15.677,4.66,3.405,19.105,21.713
2020-01-31,217.25,219.7,210.28,205.74,202.18,186.96,183.21,178.09,232.71,208.12,198.01,205.07,203.46,203.90615384615387,108.64,85.82,108.98,107.19,115.41,104.97,86.34,91.3,105.98,110.47,91.94,114.78,104.15,132.7,103.86,133.57,100.49,107.3,97.41,112.65,82.57,109.53,100.23,109.03,190.4975,0.8402,1.1093,212.5,7.6,75.9,6.7,144.5,135.9,63.65,57.53,101.7,96.1,4.737,9.342,32.506,2.879,3.02,1.147,18.058,1.383,5.733,9.902,0.984,12.79,17.514,5.892,1.955,3.711,1.177,1.472,8.528,6.263,8.596,7.638,14.043,15.766,4.663,3.314,19.692,26.215
2020-02-29,212.33,206.89,210.42,208.23,202.78,198.14,193.96,184.68,204.37,214.34,209.96,213.26,211.82,205.4753846153846,106.57,83.56,108.98,104.37,115.15,104.11,84.02,90.65,105.98,106.6,94.21,116.19,104.6,133.13,103.86,122.91,100.49,107.3,103.09,108.3,80.11,107.67,100.19,109.03,190.7575,0.8599,1.1025,206.875,7.1,247.8,6.7,141.9,133.4,55.66,50.54,102.3,96.0,4.744,9.407,32.626,2.738,3.009,1.185,18.871,1.357,5.742,9.516,0.995,12.79,18.204,5.912,1.93,3.419,1.198,1.452,7.973,6.204,8.827,7.638,14.043,15.585,4.667,3.374,19.996,26.187
2020-03-31,222.0,200.55,197.25,200.77,199.11,196.01,192.73,183.31,195.02,200.18,202.61,203.64,203.0,199.70615384615382,106.88,83.14,108.98,104.75,115.15,104.41,83.62,90.45,105.98,101.74,93.44,108.89,104.65,129.09,103.75,122.91,100.61,100.97,104.71,108.75,79.61,107.5,99.79,109.03,183.87,0.8879,1.1029,192.386363636364,11.1,93.0,7.1,126.5,116.9,32.01,30.45,102.7,95.8,4.748,9.374,32.082,2.671,3.009,1.153,18.628,1.323,5.737,9.328,0.994,12.79,18.379,5.891,1.89,3.71,1.216,1.422,7.875,6.205,9.021,7.638,14.043,15.511,4.671,3.383,20.976,24.668
2020-04-30,197.06,178.08,213.44,215.91,205.59,203.17,199.78,184.8,184.2,206.4,218.79,207.7,208.18,201.77692307692308,107.79,83.13,108.98,106.24,115.15,104.41,83.55,90.87,104.72,92.13,87.31,104.39,104.65,125.75,103.82,122.91,100.38,100.97,108.56,109.49,79.66,109.36,104.18,109.03,178.2275,0.8697,1.0955,195.431818181818,13.0,39.6,10.5,126.9,116.9,18.38,16.7,102.3,96.1,4.7875,9.24,32.134,2.678,3.05,1.153,18.46,1.261,5.718,9.102,0.983,12.79,18.379,5.891,1.889,3.625,1.243,1.347,7.875,6.333,9.083,7.638,14.043,14.78,4.705500000000001,3.455,21.215,25.621
2020-05-31,228.19,204.74,207.97,197.49,192.93,214.78,201.37,188.2,257.23,234.0,228.12,226.03,213.46,214.96230769230772,108.12,82.17,108.98,106.62,115.15,104.72,82.76,90.96,103.64,87.6,91.93,105.53,105.05,120.6,104.42,121.68,100.49,100.97,116.89,110.02,78.29,110.72,107.9,109.03,169.91,0.8988,1.1098,214.904761904762,14.8,16.2,13.1,123.7,115.5,29.38,28.53,101.8,96.2,4.827,9.31,32.186,2.714,2.98,1.153,18.209,1.233,5.77,9.024,0.93,12.79,18.379,5.8959090909090905,1.831,3.74,1.241,1.325,7.875,6.319,9.083,7.638,14.043,15.474,4.74,3.401,20.454,26.69
2020-06-30,202.04,200.15,195.04,194.89,192.9,196.27,190.59,177.96,207.34,201.55,205.79,209.18,205.52,198.40153846153845,108.31,81.16,108.98,106.92,114.83,105.48,81.82,90.54,103.41,90.81,91.72,108.64,105.22,116.2,104.49,121.56,100.14,100.97,114.52,109.49,77.02,110.66,107.81,109.03,162.36399999999998,0.9055,1.1231,215.727272727273,13.7,83.5,14.4,121.8,113.9,40.27,38.31,102.1,95.6,4.8665,9.391,32.193,2.673,3.012,1.153,18.442,1.238,5.788,8.76,0.961,12.79,18.245,5.900818181818182,1.877,3.612,1.235,1.338,7.875,6.352,8.336,7.638,14.043,15.416,4.7745,3.204,20.263,26.843
2020-07-31,203.65,206.82,203.89,203.46,203.99,202.74,200.52,184.55,233.42,210.38,203.25,208.16,208.44,205.63615384615383,108.27,80.31,108.98,106.84,114.83,105.48,81.0,90.34,103.41,93.62,94.57,110.15,105.16,116.05,104.11,115.83,99.31,100.97,113.37,109.35,75.99,109.45,107.28,109.03,162.905,0.8999,1.1774,199.304347826087,13.7,129.7,14.9,125.9,117.3,43.24,40.77,101.9,95.8,4.906,9.427,32.208,2.55,3.021,1.123,17.985,1.263,5.725,8.918,0.933,12.79,17.688,5.9057272727272725,1.828,3.638,1.215,1.367,7.875,6.237,8.729,7.638,14.043,14.994,4.809,3.291,20.439,27.702
2020-08-31,193.34,211.86,199.96,199.24,196.36,195.03,195.44,186.82,226.57,208.34,205.31,204.09,201.42,201.82923076923078,108.24,79.9,115.34,107.0,114.23,105.48,80.61,89.64,103.41,93.78,94.36,110.78,105.39,111.45,104.11,95.89,101.2,100.97,107.19,109.37,75.51,108.78,107.76,109.03,161.38600000000002,0.8925,1.1936,200.428571428571,11.4,174.7,16.6,127.5,118.5,44.74,42.39,101.8,95.4,4.907,9.416,33.344,2.609,3.075,1.123,18.135,1.267,5.781,8.883,0.945,12.79,17.951,5.910636363636364,1.823,3.593,1.199,1.374,7.875,6.351,8.779,7.638,14.043,14.994,4.827,3.23,20.393,26.541
2020-09-30,220.35,189.87,193.54,185.17,188.66,185.42,193.59,182.92,238.81,194.37,197.5,197.02,196.78,197.23076923076923,108.08,79.21,115.34,106.67,114.23,105.48,80.0,89.22,103.41,92.36,92.9,112.45,105.33,109.82,104.11,180.31,98.96,100.97,109.67,109.84,74.62,123.24,107.51,109.03,159.24,0.9068,1.1718,197.727272727273,10.5,34.5,14.4,124.9,116.5,40.91,39.63,101.4,94.8,5.0,9.439,32.621,2.613,3.018,1.123,18.095,1.254,5.788,8.771,0.958,12.79,18.035,5.915545454545454,1.898,3.607,1.191,1.364,7.875,6.402,8.779,7.638,14.043,14.891,4.938,3.302,19.61,26.011
2020-10-31,177.37,209.53,193.92,190.7,187.4,191.22,187.29,182.6,177.51,198.51,196.31,198.02,197.1,191.3446153846154,108.48,79.25,115.34,107.17,114.23,105.22,80.07,89.17,110.05,91.57,92.47,114.34,105.28,109.92,104.11,145.8,100.26,100.86,107.79,112.29,74.62,117.88,108.91,109.03,159.2825,0.8997,1.1647,190.045454545455,8.9,114.7,10.4,126.4,118.5,40.19,39.56,100.8,94.8,5.008,9.385,31.883,2.672,2.992,1.102,18.107,1.244,5.729,8.821,0.942,12.79,18.06,5.920454545454545,1.873,3.712,1.211,1.361,7.875,6.304,8.779,7.638,14.043,14.994,4.928,3.362,19.226,25.578
2020-11-30,180.44,184.42,187.89,196.51,196.55,193.79,188.6,186.55,199.08,182.03,194.62,195.72,196.54,190.98,109.58,79.16,115.34,108.39,115.49,105.53,79.99,89.04,110.05,91.91,92.02,114.8,105.66,108.64,104.11,130.11,99.43,100.86,111.72,115.79,74.5,114.87,108.2,109.03,157.426,0.8952,1.1928,190.785714285714,6.9,101.9,8.7,125.7,117.3,42.69,41.13,101.1,94.8,4.9715,9.339,29.565,2.549,3.079,1.121,17.994,1.253,5.749,8.618,0.965,12.79,18.184,5.925363636363636,1.851,3.689,1.202,1.363,7.817,6.325,8.779,7.638,14.043,14.95,4.904999999999999,3.248,19.253,24.572
2020-12-31,205.66,180.77,185.85,203.93,194.82,187.89,196.84,184.44,230.52,215.51,195.64,204.93,200.07,198.98999999999998,110.77,79.03,115.34,110.07,115.68,105.83,79.94,88.79,110.05,90.15,95.86,114.95,105.81,107.23,104.11,121.94,100.09,100.86,115.75,117.66,74.21,110.82,101.96,109.03,155.675,0.8929,1.2213,189.108695652174,5.1,130.9,5.9,127.3,119.0,49.99,47.07,101.4,94.7,4.935,9.237,26.974,2.586,3.006,1.107,18.058,1.181,5.688,8.992,0.942,12.79,18.001,5.930272727272727,1.811,3.673,1.21,1.283,7.834,6.351,8.307,7.638,14.043,14.946,4.882,3.319,18.422,23.897
2021-01-31,206.6,219.86,199.44,201.48,210.66,201.93,201.09,190.74,232.7,217.62,213.35,215.26,211.43,209.3969230769231,112.25,79.21,115.34,111.89,116.93,106.21,80.23,88.84,110.05,93.48,97.96,114.84,105.72,106.18,104.11,124.61,100.64,100.86,112.11,120.6,74.24,111.3,102.01,110.33,153.8825,0.8856,1.2136,197.095238095238,6.8,93.9,4.3,129.9,120.8,54.77,52.1,101.5,94.1,4.945666666666666,9.259,31.256,2.635,3.07,1.102,17.932,1.214,5.708,9.071,0.945,12.79,18.269,5.935181818181818,1.84,3.704,1.193,1.314,7.652,6.242,8.415,7.638,14.043,14.714,4.894666666666667,3.292,20.692,27.158
2021-02-28,217.1,203.22,199.39,197.61,201.1,204.87,196.74,185.12,224.03,217.94,213.96,217.63,210.56,206.8669230769231,113.7,82.49,115.34,113.15,119.77,106.52,83.36,89.97,110.05,97.36,96.61,122.1,106.46,104.52,104.11,124.61,100.53,100.86,115.51,123.26,78.24,111.25,101.89,110.33,151.5475,0.8664,1.2074,204.625,8.4,81.2,6.7,133.8,124.9,62.28,59.06,101.9,94.2,4.956333333333333,9.283,30.901,2.758,3.095,1.124,17.954,1.251,5.702,8.646,0.929,12.79,18.036,5.940090909090909,1.86,3.665,1.181,1.346,7.742,6.307,7.916,7.638,14.043,14.573,4.907333333333333,3.362,20.809,27.178
